store_id,sales_amount,date
21,1960.13,2023-12-17
35,2846.91,2023-06-11
95,1450.56,2023-08-01
88,4207.38,2023-10-30
67,3627.15,2023-04-04
80,3583.48,2023-04-10
64,2308.63,2023-01-17
43,3805.18,2023-03-08
73,4303.55,2023-03-30
65,658.03,2023-03-04
23,747.41,2023-03-10
3,1793.48,2023-04-26
24,1809.31,2023-06-01
61,4448.63,2023-07-01
42,924.44,2023-12-10
43,134.58,2023-05-04
4,2879.28,2023-04-22
49,2184.98,2023-04-29
85,902.41,2023-09-14
48,1361.34,2023-03-16
81,3790.6,2023-09-01
89,2575.64,2023-02-26
15,4893.31,2023-04-23
32,2781.29,2023-02-14
15,3515.21,2023-05-28
4,385.54,2023-12-17
57,4230.31,2023-05-05
36,2716.66,2023-01-17
79,841.82,2023-02-28
15,4342.7,2023-10-25
31,3472.26,2023-03-25
6,3770.79,2023-04-23
35,2437.02,2023-11-12
75,1502.06,2023-10-11
88,592.23,2023-08-29
44,3299.8,2023-03-05
56,2145.26,2023-07-01
71,1420.85,2023-06-30
37,3677.45,2023-06-05
10,1356.34,2023-11-17
67,505.83,2023-05-24
55,2094.49,2023-08-16
33,1047.76,2023-02-28
43,4146.51,2023-09-27
44,973.28,2023-02-24
31,4774.02,2023-11-20
52,215.31,2023-01-31
66,639.39,2023-03-16
19,3405.53,2023-09-20
31,2942.6,2023-09-06
42,333.17,2023-04-23
18,590.51,2023-11-29
57,2638.52,2023-12-10
4,3450.7,2023-10-07
82,2618.46,2023-06-03
22,844.81,2023-04-19
68,1484.08,2023-10-05
46,1698.87,2023-01-21
74,662.47,2023-05-03
89,1879.95,2023-05-08
39,4032.11,2023-09-14
34,3157.92,2023-12-01
59,1672.62,2023-04-20
8,2290.05,2023-11-04
20,2477.15,2023-04-18
33,656.49,2023-02-14
73,3440.32,2023-11-14
6,3516.27,2023-07-01
65,3821.55,2023-08-14
65,3834.69,2023-07-10
7,2855.28,2023-12-23
37,1589.09,2023-03-11
19,4872.92,2023-01-06
86,994.76,2023-08-27
45,2069.7,2023-09-12
60,3767.61,2023-08-20
28,3931.53,2023-02-01
65,4181.18,2023-07-23
94,348.96,2023-03-18
28,2127.27,2023-01-08
23,1946.89,2023-12-12
37,219.31,2023-01-11
93,4495.13,2023-09-03
92,1402.2,2023-03-25
26,865.97,2023-03-13
91,3006.15,2023-07-27
16,924.81,2023-03-10
91,3364.6,2023-08-23
39,1013.59,2023-04-17
62,1606.59,2023-03-17
14,4045.8,2023-10-16
68,3226.7,2023-02-04
58,4937.35,2023-02-25
12,748.46,2023-05-09
21,223.06,2023-01-07
5,187.26,2023-02-17
24,1989.39,2023-07-01
54,4393.82,2023-03-07
88,2234.73,2023-03-27
97,4081.84,2023-01-08
64,2913.34,2023-03-16
80,557.75,2023-11-21
67,402.72,2023-12-15
16,4564.54,2023-04-01
4,1831.7,2023-02-24
19,3852.04,2023-06-06
19,2931.76,2023-09-26
45,4248.33,2023-03-11
33,927.86,2023-05-08
36,4272.02,2023-05-01
3,573.48,2023-03-25
27,2722.33,2023-02-22
96,3366.04,2023-11-03
73,1417.72,2023-10-08
37,2713.63,2023-02-16
54,1678.21,2023-06-08
31,4064.9,2023-08-02
2,1025.38,2023-03-31
100,3049.22,2023-05-10
77,2939.39,2023-01-02
70,3667.42,2023-07-15
97,1361.43,2023-09-22
34,2591.79,2023-09-06
78,2518.62,2023-04-02
82,2618.75,2023-10-24
15,3193.06,2023-01-05
69,2217.69,2023-03-09
53,4854.59,2023-12-20
51,2776.44,2023-11-29
78,2030.76,2023-01-18
59,2752.45,2023-07-09
17,2752.28,2023-10-26
28,3130.13,2023-07-31
14,4832.27,2023-04-01
59,1824.17,2023-09-11
45,1870.97,2023-04-23
43,403.42,2023-04-12
91,3532.89,2023-07-21
91,3848.15,2023-06-16
89,3400.67,2023-07-03
72,4698.92,2023-09-29
98,4754.44,2023-08-02
7,3050.29,2023-10-23
16,539.19,2023-09-14
42,4893.84,2023-05-17
95,2178.14,2023-05-31
36,1337.63,2023-11-24
59,3384.94,2023-03-25
51,3770.05,2023-02-13
11,2277.04,2023-08-22
12,599.73,2023-02-02
46,1301.93,2023-04-15
52,2849.25,2023-05-27
46,1339.88,2023-01-21
97,4738.41,2023-11-10
53,3655.09,2023-02-24
9,802.81,2023-04-06
76,1574.28,2023-11-27
62,3833.88,2023-07-16
47,3844.1,2023-07-11
37,4478.11,2023-08-09
4,4018.84,2023-08-17
80,2774.44,2023-11-14
52,3955.81,2023-01-11
81,4212.58,2023-10-19
5,4871.34,2023-06-06
100,1144.22,2023-07-01
30,3401.53,2023-04-10
91,2876.37,2023-08-20
20,3496.83,2023-09-20
18,3858.97,2023-10-14
46,1820.28,2023-10-08
83,2093.68,2023-01-11
4,1151.19,2023-01-18
56,3948.06,2023-06-26
47,2233.63,2023-10-03
43,3956.6,2023-04-05
94,717.56,2023-07-17
22,1658.8,2023-06-13
83,2885.2,2023-09-18
34,970.7,2023-05-16
52,1814.63,2023-01-13
3,1455.03,2023-05-25
36,2180.56,2023-07-17
56,1273.36,2023-11-23
93,138.82,2023-01-11
95,2342.44,2023-03-10
83,3024.05,2023-07-26
72,132.75,2023-09-23
89,1320.26,2023-03-18
48,477.89,2023-09-11
13,270.01,2023-04-30
88,2842.07,2023-01-12
35,273.19,2023-03-09
9,161.12,2023-08-13
99,1903.17,2023-02-23
6,3680.22,2023-03-29
4,409.57,2023-12-09
80,1235.92,2023-04-18
62,356.04,2023-02-11
76,1860.19,2023-10-03
28,1903.45,2023-09-24
49,2086.55,2023-11-05
29,3013.71,2023-08-23
85,2418.39,2023-08-08
34,2117.39,2023-05-06
30,2060.75,2023-09-06
20,3262.61,2023-09-28
52,1418.88,2023-06-25
40,675.63,2023-08-17
2,3713.11,2023-07-03
42,297.19,2023-08-04
58,4763.16,2023-02-12
54,2966.78,2023-05-23
92,4590.42,2023-03-30
20,1869.42,2023-10-31
55,2193.52,2023-02-26
33,1336.97,2023-12-04
46,3689.05,2023-01-15
19,600.03,2023-06-03
97,2576.57,2023-09-28
67,3218.06,2023-06-13
84,1784.36,2023-04-11
6,1032.99,2023-10-16
31,3641.51,2023-12-07
96,782.61,2023-09-17
73,4228.91,2023-10-04
17,4523.89,2023-06-12
41,4911.28,2023-08-04
27,2884.95,2023-03-01
52,1375.25,2023-06-20
95,734.63,2023-01-22
9,1716.32,2023-08-01
54,2941.19,2023-06-16
99,4675.07,2023-05-22
14,2287.32,2023-01-11
63,1372.42,2023-11-12
9,482.87,2023-03-29
14,1491.62,2023-01-26
9,4589.76,2023-10-09
3,2788.6,2023-01-21
25,3900.64,2023-01-27
52,1390.37,2023-03-22
7,2687.2,2023-01-14
78,1173.11,2023-02-05
92,942.05,2023-03-02
11,515.38,2023-03-13
39,1132.1,2023-12-28
97,1289.9,2023-06-13
11,539.76,2023-02-05
25,1618.44,2023-01-31
99,4113.44,2023-01-31
70,1815.5,2023-07-24
18,3570.73,2023-11-28
94,2910.44,2023-10-13
29,497.15,2023-02-04
73,3393.65,2023-06-07
67,3229.16,2023-04-06
38,3432.19,2023-03-27
12,4548.0,2023-02-06
39,1730.28,2023-07-01
60,3869.51,2023-12-19
56,4102.4,2023-10-13
68,2423.32,2023-07-07
19,1423.4,2023-12-23
82,310.08,2023-11-17
33,2756.43,2023-06-20
60,2530.17,2023-04-15
65,985.79,2023-01-15
5,1812.39,2023-02-22
19,3872.28,2023-09-17
61,3881.0,2023-07-01
38,4168.11,2023-07-23
5,1114.24,2023-02-13
13,3628.94,2023-11-30
27,4152.08,2023-07-10
16,2894.19,2023-02-10
65,3441.03,2023-02-19
19,1795.68,2023-06-30
55,2020.72,2023-10-16
23,3689.99,2023-02-17
100,697.64,2023-05-02
99,2759.79,2023-04-20
49,3386.67,2023-08-23
13,3285.35,2023-04-05
68,3085.43,2023-12-17
55,4460.87,2023-02-24
100,3158.54,2023-04-27
31,4851.74,2023-11-13
3,2021.79,2023-04-04
45,3387.36,2023-12-02
8,3452.73,2023-12-04
100,2806.09,2023-01-26
27,2125.8,2023-04-08
58,1788.83,2023-08-09
69,1679.07,2023-06-22
32,4149.21,2023-10-30
74,3527.46,2023-06-03
4,1218.18,2023-03-12
80,3644.8,2023-08-21
18,1900.17,2023-06-01
3,2864.75,2023-06-24
96,1680.92,2023-11-18
58,3722.18,2023-10-26
58,4815.72,2023-06-18
62,2683.41,2023-05-31
94,782.49,2023-04-09
8,3823.47,2023-11-24
17,2753.86,2023-11-02
91,4951.52,2023-02-07
40,4120.59,2023-05-09
47,787.03,2023-07-21
57,1986.91,2023-11-20
72,3718.34,2023-07-30
23,1954.16,2023-10-26
54,1473.49,2023-02-17
7,2367.68,2023-08-06
81,302.92,2023-02-08
22,107.51,2023-12-10
51,583.58,2023-11-18
41,4765.52,2023-07-11
72,623.82,2023-03-26
54,3744.33,2023-05-19
97,4006.92,2023-08-06
50,4125.0,2023-03-18
38,2685.87,2023-06-09
22,3278.29,2023-11-12
40,351.27,2023-06-25
94,2387.91,2023-01-28
97,247.31,2023-07-30
70,4340.12,2023-11-15
90,1372.3,2023-08-26
73,746.85,2023-12-08
36,1804.04,2023-01-26
79,2151.62,2023-01-16
14,2269.72,2023-05-19
30,4702.2,2023-04-26
12,3527.43,2023-05-30
25,3200.57,2023-06-12
93,3003.97,2023-08-16
24,2686.7,2023-12-19
25,315.85,2023-08-01
37,333.18,2023-11-29
65,1726.85,2023-11-12
52,1479.47,2023-11-04
57,4572.61,2023-06-05
54,1935.79,2023-06-30
79,3783.96,2023-02-05
74,4580.93,2023-08-27
36,1294.15,2023-04-07
73,492.12,2023-05-21
48,2989.03,2023-03-21
14,4624.47,2023-08-16
58,703.95,2023-09-09
14,3360.6,2023-06-13
5,3692.65,2023-10-31
9,2210.72,2023-04-17
53,2745.84,2023-04-02
47,2632.8,2023-07-17
99,4684.93,2023-07-13
21,4115.6,2023-11-06
53,2587.44,2023-02-24
82,4671.26,2023-02-01
74,2497.92,2023-07-03
75,4913.33,2023-09-07
51,4718.28,2023-10-21
38,3309.55,2023-02-14
17,4940.13,2023-04-18
23,2078.14,2023-08-09
3,1491.02,2023-07-25
23,1194.6,2023-01-09
85,4194.12,2023-09-09
9,1251.23,2023-11-26
34,2168.65,2023-05-11
26,1843.81,2023-12-25
5,1286.1,2023-06-22
86,4330.36,2023-08-22
44,3913.5,2023-07-29
86,3357.03,2023-06-28
32,4172.49,2023-09-04
28,4853.96,2023-03-10
20,382.59,2023-12-29
39,4550.52,2023-04-04
91,3064.83,2023-08-21
17,2626.34,2023-01-22
76,3190.3,2023-05-18
59,3188.28,2023-04-09
95,1661.78,2023-07-21
49,1307.76,2023-11-14
93,3914.04,2023-10-30
19,1350.34,2023-02-21
100,1826.86,2023-08-27
81,2242.31,2023-07-15
31,2596.3,2023-06-19
55,900.31,2023-04-15
11,4424.35,2023-07-18
40,873.51,2023-12-17
80,3807.12,2023-11-11
72,3725.18,2023-01-07
99,2409.78,2023-10-31
85,3991.31,2023-12-06
12,2215.69,2023-07-21
26,1221.63,2023-06-23
60,1004.94,2023-12-14
58,1885.79,2023-05-10
54,1998.49,2023-05-26
79,3072.66,2023-10-01
6,2999.31,2023-07-26
60,1506.59,2023-01-02
92,574.32,2023-08-14
42,682.69,2023-12-27
60,1984.82,2023-01-09
26,1752.55,2023-01-25
78,3380.08,2023-04-16
47,2665.52,2023-11-07
66,392.6,2023-07-10
47,695.43,2023-01-26
13,4798.58,2023-06-19
37,467.15,2023-03-04
1,4270.05,2023-12-28
22,2673.2,2023-03-16
17,1936.27,2023-02-23
53,3738.22,2023-05-08
80,4097.56,2023-05-03
21,451.14,2023-01-04
42,3289.33,2023-09-26
65,4774.85,2023-03-12
89,4865.97,2023-09-14
5,2468.34,2023-09-10
33,2968.0,2023-09-06
96,131.27,2023-02-09
4,1606.47,2023-03-31
69,288.24,2023-09-03
95,3146.05,2023-08-07
49,3356.09,2023-04-04
77,3633.21,2023-07-22
5,2580.64,2023-01-13
45,561.47,2023-02-06
53,490.2,2023-05-14
11,4716.7,2023-01-15
99,1003.71,2023-02-22
96,1762.54,2023-04-14
68,476.21,2023-09-12
89,1938.4,2023-11-10
65,969.08,2023-11-26
41,3603.93,2023-03-10
84,2747.82,2023-10-01
84,1380.98,2023-12-09
8,2619.25,2023-04-08
2,2684.86,2023-05-11
4,2596.99,2023-06-20
73,3702.36,2023-10-25
51,3047.6,2023-05-17
21,771.73,2023-03-23
90,240.35,2023-11-14
37,2208.4,2023-01-14
64,1388.26,2023-08-27
20,4322.1,2023-12-10
74,235.02,2023-06-29
70,4785.15,2023-07-16
64,1253.89,2023-01-01
36,2102.91,2023-12-17
19,3587.0,2023-12-30
74,3148.46,2023-05-28
48,4636.27,2023-12-13
30,2412.44,2023-01-18
96,3568.11,2023-08-13
14,2270.12,2023-08-04
71,964.54,2023-11-21
9,1357.55,2023-01-17
67,3234.9,2023-02-27
98,2812.82,2023-10-22
30,2571.08,2023-12-29
99,1899.14,2023-03-29
87,4375.05,2023-01-07
37,1442.61,2023-02-02
65,574.14,2023-03-29
91,4466.89,2023-11-03
50,453.19,2023-08-12
1,4713.81,2023-11-10
89,3336.15,2023-04-21
78,1410.88,2023-07-23
8,2503.59,2023-12-13
27,1603.31,2023-04-18
70,2361.98,2023-04-08
45,333.55,2023-04-27
69,3034.87,2023-11-22
98,2972.81,2023-12-16
93,3997.22,2023-06-25
2,2404.86,2023-08-20
75,2558.51,2023-03-19
93,2843.16,2023-05-04
95,2668.51,2023-12-18
4,1016.96,2023-03-07
49,1501.0,2023-12-03
54,4853.5,2023-09-26
4,3154.39,2023-10-14
41,779.03,2023-10-21
72,3792.39,2023-07-23
5,624.8,2023-11-13
96,2651.73,2023-08-23
8,937.64,2023-02-09
83,4432.75,2023-05-25
60,1058.84,2023-02-18
42,2720.03,2023-07-24
98,1863.88,2023-11-08
48,2781.42,2023-11-13
30,2978.24,2023-01-14
37,3323.71,2023-08-14
86,646.14,2023-11-06
50,1396.8,2023-02-17
56,2419.86,2023-03-25
80,2077.88,2023-01-01
77,3879.89,2023-01-10
94,3554.34,2023-07-13
56,637.08,2023-12-30
44,4508.6,2023-08-20
31,893.09,2023-04-18
84,2991.9,2023-09-19
5,373.26,2023-05-15
25,4326.8,2023-08-16
5,955.06,2023-02-28
8,3037.94,2023-07-07
45,3199.41,2023-04-19
75,3737.6,2023-11-02
36,834.01,2023-09-22
64,1602.57,2023-06-03
64,4470.73,2023-04-11
17,2994.24,2023-08-30
47,2780.39,2023-06-20
93,1776.0,2023-04-15
73,186.32,2023-08-16
81,1227.06,2023-04-30
11,3009.2,2023-11-28
7,692.29,2023-02-10
12,998.37,2023-06-05
82,1414.29,2023-04-24
20,4926.15,2023-06-04
29,3841.03,2023-06-07
49,2522.36,2023-09-26
38,4772.29,2023-12-07
21,662.51,2023-07-07
79,152.6,2023-11-20
99,2148.79,2023-09-08
52,4270.86,2023-05-02
54,3077.0,2023-03-28
39,968.0,2023-04-10
100,2771.03,2023-03-19
45,4216.15,2023-09-15
30,3681.46,2023-08-21
68,2320.5,2023-11-09
7,2265.14,2023-03-25
36,4383.33,2023-01-28
18,875.16,2023-10-06
43,1758.75,2023-06-05
71,3438.25,2023-07-20
7,999.98,2023-02-02
55,3141.21,2023-09-23
8,1144.5,2023-10-12
83,2885.81,2023-12-16
32,4855.88,2023-02-04
82,604.96,2023-03-26
76,534.92,2023-12-23
9,4178.61,2023-09-16
75,2997.16,2023-04-14
43,359.77,2023-07-14
100,4014.58,2023-11-14
50,315.54,2023-01-25
40,2335.02,2023-10-02
74,779.57,2023-12-19
40,3867.18,2023-09-12
61,2220.57,2023-10-23
53,3635.27,2023-11-05
42,1838.71,2023-10-26
21,3921.68,2023-11-11
21,4991.24,2023-12-27
70,4332.28,2023-06-10
56,428.88,2023-08-21
3,4136.94,2023-08-01
16,3293.42,2023-04-16
18,4825.95,2023-08-27
45,1847.87,2023-04-07
10,4729.83,2023-08-04
49,3468.71,2023-10-27
30,4546.92,2023-12-30
33,3341.47,2023-03-20
33,3033.11,2023-01-06
67,1121.98,2023-06-29
44,3809.74,2023-08-13
24,1204.64,2023-07-18
40,1614.15,2023-04-19
18,2774.28,2023-06-18
83,3407.23,2023-06-23
15,3050.68,2023-05-23
88,2429.04,2023-10-20
70,2817.05,2023-09-12
85,1063.04,2023-06-23
51,773.59,2023-04-26
18,368.09,2023-03-06
2,191.92,2023-02-08
35,4466.26,2023-08-26
46,2593.62,2023-11-26
54,2416.26,2023-11-27
87,2474.51,2023-09-15
86,4578.88,2023-05-13
81,1922.01,2023-01-03
95,3565.06,2023-03-06
69,2474.74,2023-09-02
69,755.95,2023-05-23
28,4920.54,2023-03-30
1,4615.85,2023-12-21
17,3428.06,2023-05-31
41,4487.85,2023-08-25
95,2478.14,2023-02-13
45,1540.85,2023-07-01
78,411.39,2023-12-08
14,2169.53,2023-04-18
37,3219.34,2023-05-28
82,2540.16,2023-11-02
24,3289.76,2023-03-10
4,2094.24,2023-12-24
74,4318.67,2023-09-04
69,4661.2,2023-06-26
67,1614.1,2023-05-24
69,3692.32,2023-09-28
14,4302.14,2023-05-11
61,4338.1,2023-10-26
92,4253.89,2023-05-02
49,3068.14,2023-01-10
1,2845.8,2023-06-22
85,3124.54,2023-11-20
89,1938.22,2023-03-16
53,1286.35,2023-09-10
18,3951.27,2023-10-21
62,1593.42,2023-01-08
40,462.2,2023-04-29
29,815.65,2023-01-03
54,460.77,2023-12-13
31,2507.73,2023-12-28
40,451.42,2023-11-29
47,145.29,2023-11-25
14,1447.48,2023-03-26
23,4344.43,2023-02-19
5,3968.33,2023-09-18
61,2624.35,2023-09-08
56,4878.03,2023-08-07
26,2266.62,2023-07-22
72,4547.77,2023-06-20
5,1168.17,2023-05-23
81,3517.97,2023-10-17
29,837.25,2023-02-06
98,4620.09,2023-04-16
75,1334.28,2023-07-15
86,3983.27,2023-02-25
93,2623.44,2023-09-05
60,2140.24,2023-09-29
3,3099.68,2023-02-16
61,3266.94,2023-09-10
23,1067.88,2023-04-01
50,4031.24,2023-04-10
65,4349.05,2023-01-01
67,4195.78,2023-11-10
63,4570.43,2023-02-11
3,4004.63,2023-06-05
30,957.01,2023-09-05
88,4746.16,2023-01-27
70,2878.09,2023-11-05
99,3557.81,2023-10-18
99,483.98,2023-10-22
30,330.65,2023-12-13
90,4745.22,2023-06-13
42,1985.68,2023-07-14
9,2265.25,2023-08-02
23,3002.52,2023-01-31
33,3436.79,2023-02-02
17,3746.3,2023-04-26
5,1427.34,2023-03-26
85,3982.87,2023-11-23
77,623.89,2023-10-15
61,750.49,2023-01-17
6,4199.84,2023-08-07
15,2351.64,2023-09-28
11,1313.24,2023-02-26
50,4806.74,2023-10-16
49,3790.27,2023-02-26
58,4273.48,2023-07-02
90,4876.18,2023-01-02
59,114.59,2023-03-11
50,1831.72,2023-12-27
42,2240.86,2023-02-16
99,2542.9,2023-05-15
71,601.87,2023-10-22
33,2603.56,2023-12-27
13,160.99,2023-04-25
59,4948.7,2023-01-04
49,4838.62,2023-09-19
42,2950.66,2023-12-19
79,271.62,2023-05-12
7,2900.08,2023-10-22
25,3710.29,2023-04-23
67,2524.35,2023-05-23
89,3938.43,2023-02-22
22,701.32,2023-06-10
60,274.81,2023-03-09
58,4717.42,2023-08-14
18,3052.87,2023-10-18
29,1603.59,2023-06-08
59,1254.09,2023-07-03
14,459.65,2023-12-29
7,4737.48,2023-04-30
27,4309.86,2023-04-10
55,2255.44,2023-02-18
32,882.77,2023-07-06
27,2862.14,2023-02-01
15,1906.93,2023-09-25
79,3027.74,2023-06-18
23,308.01,2023-10-09
27,4600.38,2023-10-09
72,3931.16,2023-04-19
63,799.68,2023-02-26
94,191.6,2023-11-28
51,153.35,2023-06-29
8,1699.34,2023-09-13
59,2650.95,2023-07-28
6,4268.55,2023-05-17
50,4298.39,2023-10-08
35,2928.57,2023-12-17
45,4444.32,2023-03-26
80,2023.7,2023-07-05
98,3283.92,2023-10-21
67,1741.3,2023-04-09
57,121.5,2023-03-24
76,234.31,2023-03-30
34,2027.44,2023-12-21
46,1597.13,2023-11-23
20,2598.49,2023-04-26
17,4641.18,2023-03-04
97,1416.86,2023-03-04
50,1738.06,2023-11-08
31,4974.03,2023-08-08
99,2367.34,2023-01-24
16,1196.69,2023-11-17
58,1693.22,2023-05-31
95,2642.39,2023-12-30
96,2090.1,2023-03-06
94,3709.93,2023-03-07
90,3662.49,2023-04-14
100,1963.42,2023-02-17
24,2363.47,2023-06-06
4,4310.99,2023-09-24
22,4436.03,2023-08-11
71,817.15,2023-02-18
56,1690.85,2023-12-05
14,3828.97,2023-10-04
47,3868.91,2023-06-09
7,4433.82,2023-11-14
82,3927.42,2023-03-27
83,1603.69,2023-09-14
9,3762.68,2023-11-12
19,420.94,2023-05-20
77,2232.29,2023-08-02
12,3245.55,2023-04-09
52,3704.46,2023-07-25
14,3111.92,2023-12-10
95,1543.46,2023-04-28
59,993.7,2023-07-22
98,804.57,2023-06-12
69,2033.84,2023-02-01
39,4912.74,2023-02-14
4,2092.55,2023-05-29
91,4815.14,2023-09-11
56,1143.21,2023-11-22
4,4334.72,2023-04-15
5,2574.45,2023-02-25
11,3998.05,2023-03-01
44,137.1,2023-04-05
21,4254.54,2023-05-29
90,700.76,2023-04-27
98,100.08,2023-08-02
97,1575.25,2023-09-06
85,1880.48,2023-11-08
39,3473.17,2023-03-23
100,4397.61,2023-05-23
93,4922.9,2023-05-12
88,396.04,2023-08-06
89,3869.19,2023-10-10
55,1910.94,2023-08-11
53,1834.26,2023-05-11
23,669.63,2023-02-10
88,1841.66,2023-08-01
46,393.32,2023-03-03
35,782.99,2023-07-24
24,2490.55,2023-07-14
1,2087.13,2023-05-01
12,3715.01,2023-10-07
97,710.23,2023-07-21
62,1053.3,2023-09-22
9,3132.45,2023-07-15
68,1717.18,2023-06-29
6,3386.78,2023-10-29
24,723.67,2023-12-26
57,3607.0,2023-02-22
79,3212.83,2023-08-19
59,2480.7,2023-06-17
76,3360.2,2023-08-24
68,857.27,2023-08-28
87,1651.87,2023-03-23
85,2620.59,2023-05-04
82,3905.6,2023-02-23
59,3871.53,2023-01-16
70,4112.8,2023-02-17
13,1993.09,2023-07-31
31,2905.23,2023-07-12
99,1877.84,2023-07-26
36,855.78,2023-10-14
16,3728.51,2023-08-08
92,2211.27,2023-04-08
78,3107.41,2023-07-13
30,4204.85,2023-03-31
37,1841.17,2023-05-27
38,703.03,2023-01-20
60,912.56,2023-03-20
78,2332.47,2023-08-22
78,233.11,2023-07-23
51,4666.49,2023-11-05
42,729.97,2023-02-27
15,4150.01,2023-10-31
100,1917.68,2023-05-02
64,1288.96,2023-01-08
83,3912.63,2023-02-26
35,1440.93,2023-04-23
82,3517.72,2023-01-26
100,4115.1,2023-07-29
82,3173.64,2023-05-12
70,2316.69,2023-05-27
91,3350.52,2023-06-08
42,4931.29,2023-04-01
98,4026.01,2023-09-06
67,4564.22,2023-12-14
87,2324.84,2023-12-04
25,4781.81,2023-09-30
58,4437.28,2023-11-19
28,1477.59,2023-08-22
29,3930.82,2023-10-18
69,3520.76,2023-12-05
49,1277.64,2023-11-17
79,3448.59,2023-09-29
42,434.87,2023-12-13
90,2748.71,2023-01-13
57,3416.43,2023-10-05
83,4246.97,2023-01-06
5,1433.31,2023-08-19
69,193.52,2023-07-18
15,2851.72,2023-01-20
43,4588.11,2023-08-04
81,1659.43,2023-05-22
10,3291.64,2023-05-26
81,259.04,2023-10-13
71,3881.04,2023-03-25
98,3532.82,2023-11-02
39,3131.78,2023-08-22
84,2083.77,2023-01-31
56,2807.88,2023-02-26
76,3124.08,2023-01-27
91,3453.88,2023-04-25
67,4359.01,2023-02-06
81,4744.35,2023-03-05
56,2862.67,2023-12-09
76,2915.66,2023-05-26
27,1230.89,2023-02-03
60,345.19,2023-07-22
79,1978.83,2023-10-20
5,1548.86,2023-07-19
81,3672.14,2023-06-17
42,3024.31,2023-07-20
84,3843.79,2023-06-04
75,3476.84,2023-06-26
15,1512.58,2023-08-17
47,1726.2,2023-09-07
49,2972.33,2023-03-28
52,4128.71,2023-10-24
88,4231.59,2023-05-11
66,402.06,2023-08-13
26,216.32,2023-06-14
35,2124.1,2023-01-08
100,799.86,2023-02-26
15,1766.45,2023-04-18
5,446.95,2023-04-17
16,2097.88,2023-08-06
85,637.66,2023-07-10
88,769.53,2023-03-29
34,4201.96,2023-12-25
60,2665.24,2023-03-24
3,1990.4,2023-01-22
99,1200.75,2023-07-24
1,325.64,2023-07-31
59,2694.77,2023-11-05
19,2560.28,2023-03-28
54,3146.92,2023-02-07
76,4127.16,2023-05-16
65,4748.36,2023-04-09
38,3774.39,2023-03-13
37,4873.86,2023-06-17
39,1641.55,2023-05-16
60,3321.46,2023-03-02
1,560.94,2023-05-14
9,488.58,2023-04-01
27,3989.61,2023-02-12
18,1032.25,2023-02-14
16,2788.48,2023-06-14
26,718.18,2023-01-26
57,3271.62,2023-12-15
52,1393.69,2023-12-24
55,1948.72,2023-07-23
58,4650.7,2023-02-20
36,717.32,2023-03-31
27,3376.92,2023-05-06
67,3279.52,2023-02-25
80,4930.88,2023-04-20
34,1507.15,2023-12-11
79,3393.05,2023-04-28
86,4172.9,2023-10-04
29,833.14,2023-09-02
55,2305.26,2023-07-17
53,685.92,2023-06-17
55,507.14,2023-04-21
83,1199.2,2023-05-25
32,4906.23,2023-10-21
45,4104.64,2023-04-26
19,415.83,2023-10-13
75,692.62,2023-05-01
70,2499.56,2023-05-12
64,3336.8,2023-10-28
60,2681.25,2023-06-24
75,4522.89,2023-04-04
13,2411.09,2023-10-07
34,4113.87,2023-10-13
43,3917.26,2023-03-03
77,2772.23,2023-04-15
71,2036.99,2023-08-16
1,138.49,2023-07-10
25,552.48,2023-05-29
60,2065.22,2023-01-25
8,2332.33,2023-11-18
80,3596.79,2023-05-28
37,1631.89,2023-05-06
79,4416.16,2023-01-30
70,2564.59,2023-05-02
60,4711.44,2023-08-06
5,594.83,2023-07-03
80,2744.99,2023-05-27
57,1832.26,2023-04-08
50,547.96,2023-11-20
15,2877.94,2023-10-29
41,3906.14,2023-02-09
22,3623.34,2023-03-12
8,193.46,2023-11-14
61,4356.56,2023-04-27
75,880.85,2023-11-08
57,1500.68,2023-05-08
13,3376.62,2023-05-03
48,109.84,2023-05-06
87,806.38,2023-10-24
4,4183.92,2023-02-07
83,4739.49,2023-01-09
95,1428.96,2023-10-19
9,2895.13,2023-07-16
20,3114.6,2023-10-15
10,2965.62,2023-05-26
59,1565.33,2023-01-31
27,2380.96,2023-02-24
20,1846.16,2023-10-08
2,1032.92,2023-12-01
49,3833.87,2023-01-18
8,4199.25,2023-06-22
25,342.95,2023-01-18
25,2683.41,2023-02-21
93,3295.8,2023-08-05
63,624.15,2023-09-17
17,1518.36,2023-11-18
26,3713.15,2023-09-27
21,2917.67,2023-12-19
91,2280.76,2023-08-19
30,419.58,2023-12-26
68,3605.03,2023-10-22
32,1431.33,2023-12-01
91,101.91,2023-05-30
2,4743.42,2023-08-20
3,2589.57,2023-05-29
13,1290.56,2023-08-16
27,2682.18,2023-10-04
4,3661.27,2023-12-21
72,3198.64,2023-05-27
24,2894.73,2023-09-02
1,4970.4,2023-10-14
43,2840.11,2023-07-22
47,3483.99,2023-08-17
65,2386.46,2023-02-26
41,2084.03,2023-06-15
5,4893.95,2023-06-19
75,953.25,2023-02-20
90,4884.85,2023-03-10
21,671.92,2023-08-14
90,2867.77,2023-03-21
83,1066.65,2023-05-30
30,608.95,2023-07-23
23,2109.94,2023-08-25
31,4000.47,2023-04-10
23,724.69,2023-12-07
77,415.0,2023-08-22
33,3974.5,2023-04-29
26,3948.18,2023-02-17
97,1875.08,2023-08-14
